A01	1	1888	20	0.00144915
A01	1	3751	14	0.000207737
A01	1	2341	14	0.000278179
A01	1	3869	22	0.000324673
A01	1	1985	6	0.000102489
A01	1	4726	14	0.000147511
A01	1	4843	26	0.000299074
A01	1	1326	7	0.000322639
A01	1	3413	5	1.17861e-05
A01	1	314	2	0.000199822
A01	1	977	9	0.000418602
A01	1	1890	2	1.11979e-06
A01	1	16722	76	0.000155167
A01	1	479	11	0.0028555
A01	1	854	4	0.000145227
A01	1	1499	5	7.78299e-06
A01	1	1330	8	0.000138279
A01	1	2638	18	0.000640302
A01	1	788	1	7.3863e-05
A01	1	2891	14	0.000214378
A01	1	2424	12	5.73978e-05
A01	1	1412	15	0.000793819
A01	1	2874	16	0.000226896
A01	1	1100	10	0.000286839
A01	1	4478	34	0.00106189
A01	1	1585	2	1.33554e-06
A01	1	2812	6	1.09247e-05
A01	1	1604	1	2.63775e-06
A01	1	11149	21	5.97373e-05
A01	1	1769	5	1.55798e-05
A01	1	863	8	0.000935949
A01	1	1777	8	0.000160608
A01	1	1867	15	0.000680399
A01	1	758	1	6.9819e-06
A01	1	842	1	1.25693e-06
A01	1	893	1	3.55518e-06
A01	1	2214	9	0.000138967
A01	1	2058	7	7.16157e-05
A01	1	182	1	7.00714e-05
A01	1	907	10	0.00130788
A01	1	1338	6	0.000420413
A01	1	1403	1	1.20633e-05
A01	1	1314	2	9.6681e-06
A01	1	1847	1	4.58103e-06
A01	1	581	6	0.00032881
A01	1	3528	20	0.000460377
A01	1	1683	18	0.00233047
A01	1	3442	30	0.00051283
A01	1	1702	1	7.45724e-06
A01	1	1082	4	2.84355e-05
A01	1	908	2	9.33375e-06
A01	1	6593	10	1.2364e-05
A01	1	2183	12	0.000253789
A01	1	1286	14	0.000694118
A01	1	2556	9	8.09025e-05
A01	1	425	6	0.00126346
A01	1	2617	20	0.00139806
A01	1	2970	34	0.000929781
A01	1	3544	18	0.000132124
A01	1	2344	3	6.32165e-06
A01	1	827	2	3.84349e-05
A01	1	3966	33	0.000645763
A01	1	2187	18	0.00111878
A01	1	2437	9	0.000136025
A01	1	2713	23	0.00045451
A01	1	2736	20	0.000347093
A01	1	453	5	0.000473499
A01	1	1302	14	0.00121167
A01	1	1285	1	5.76278e-06
A01	1	557	1	9.50587e-06
A01	1	1881	4	9.34617e-05
A01	1	1990	9	0.000208515
A01	1	2411	13	7.93239e-05
A01	1	3065	6	1.07122e-05
A01	1	1199	9	0.00162092
A01	1	1339	21	0.00261872
A01	1	2440	11	0.000261118
A01	1	1609	6	8.37339e-05
A01	1	740	3	0.000131923
A01	1	695	10	0.00124258
A01	1	3986	13	8.05832e-05
A01	1	1564	10	0.000980778
A01	1	4027	8	9.20555e-06
A01	1	1076	5	0.000153918
A01	1	1583	7	0.000438845
A01	1	2301	23	0.000784817
A01	1	2959	18	0.000358504
A01	1	6346	20	0.000173607
A01	1	515	5	0.00209661
A01	1	1963	3	7.01113e-06
A01	1	5711	53	0.00140285
A01	1	278	2	9.19005e-05
A01	1	317	2	2.68446e-05
A01	1	314	1	5.40311e-05
A01	1	323	1	0.000144315
A01	1	431	3	6.1736e-05
A01	1	1667	17	0.000459804
A01	1	1083	10	0.000862693
A01	1	855	15	0.0033107
A01	1	5607	11	4.07974e-05
A01	1	2471	20	0.0010601
A01	1	1076	2	6.00274e-05
A01	1	900	7	0.000321258
A01	1	1286	13	0.00199252
A01	1	2416	13	0.000420832
A01	1	2483	9	5.72388e-05
A01	1	3383	8	0.000102062
A01	1	647	4	0.000907776
A01	1	981	8	0.000493299
A01	1	4439	4	0.000105292
A01	1	3211	3	4.28366e-06
A01	1	2096	24	0.000374979
A01	1	632	6	0.000301386
A01	1	1245	2	3.40169e-06
A01	1	1432	9	0.000744886
A01	1	2659	11	9.57301e-05
A01	1	2640	33	0.00152561
A01	1	4123	21	0.00057111
A01	1	2078	15	0.000436062
A01	1	4571	40	0.000743523
A01	1	2796	3	1.13543e-06
A01	1	3527	19	0.000141517
A01	1	1761	5	1.50491e-05
A01	1	788	1	1.34318e-06
A01	1	715	2	3.26097e-05
A01	1	2302	24	0.0012577
A01	1	2757	18	0.000349798
A01	1	1718	1	1.84696e-06
A01	1	2266	16	0.000397764
A01	1	1040	11	0.000296597
A01	1	4844	28	0.000204604
A01	1	826	5	0.00133643
A01	1	3913	14	4.71678e-05
A01	1	1066	12	0.000812543
A01	1	1709	4	5.94976e-05
A01	1	478	5	0.000466352
A01	1	3920	34	0.000993135
A01	1	1394	6	0.000109628
A01	1	2842	30	0.00110702
A01	1	1810	2	3.50799e-06
A01	1	2764	7	5.98007e-05
A01	1	2402	26	0.00124296
A01	1	864	7	0.00078563
A01	1	3199	4	6.28604e-06
A01	1	767	12	0.00302069
A01	1	3250	18	0.00146768
A01	1	1513	3	9.10057e-06
A01	1	1705	6	3.91933e-05
A01	1	1367	9	0.000373028
A01	1	2318	5	7.26303e-05
A01	1	4968	1	2.12821e-07
A01	1	2834	1	3.73132e-07
A01	1	3576	31	0.000461545
A01	1	4138	33	0.000739325
A01	1	2003	13	0.000470664
A01	1	1975	27	0.00222641
A01	1	1477	1	2.14853e-06
A01	1	2084	8	6.00764e-05
A01	1	197	1	0.000220102
A01	1	2089	4	1.87568e-05
A01	1	2358	16	0.00052307
A01	1	1138	5	2.7055e-05
A01	1	883	2	1.55977e-05
A01	1	1587	1	1.99952e-06
A01	1	1490	1	5.67936e-06
A01	1	715	2	2.96516e-06
A01	1	5044	19	0.000379759
A01	1	1037	3	5.21318e-05
A01	1	2464	11	3.44714e-05
A01	1	3373	22	0.000318703
A01	1	1289	17	0.00066817
A01	1	2334	20	0.000893971
A01	1	965	13	0.00137653
A01	1	4483	2	4.71801e-06
A01	1	248	2	0.000103105
A01	1	412	4	0.00108127
A01	1	4834	34	0.000546494
A01	1	491	4	0.00166138
A01	1	1225	5	4.67818e-05
A01	1	5192	17	4.71714e-05
A01	1	4803	9	6.87833e-05
A01	1	3497	26	0.000914111
A01	1	4511	25	0.000334931
A01	1	2633	28	0.00142894
A01	1	3495	21	0.000162338
A01	1	1067	12	0.000262014
A01	1	1668	17	0.000594092
A01	1	2325	13	0.00102385
A01	1	3048	12	0.000566405
A01	1	1500	15	0.000480605
A01	1	844	2	1.38095e-05
A01	1	2871	11	4.65657e-05
A01	1	2868	14	0.000146903
A01	1	1601	5	1.5233e-05
A01	1	1321	6	0.000214414
A01	1	2205	7	2.7411e-05
A01	1	5266	13	0.000269623
A01	1	1990	15	0.000329243
A01	1	3312	11	2.40161e-05
A01	1	4902	20	0.000148857
A01	1	830	2	4.72258e-05
A01	1	4006	15	0.000228872
A01	1	6598	46	0.000501417
A01	1	3291	8	8.97852e-05
A01	1	4336	11	7.81589e-05
A01	1	12455	45	0.000310909
A01	1	1812	6	0.000150512
A01	1	2966	2	7.1328e-07
A01	1	1226	6	0.00011084
A01	1	5674	17	0.000136886
A01	1	1825	9	0.000260446
A01	1	1287	3	8.23258e-06
A01	1	2323	3	4.55634e-06
A01	1	4342	36	0.000882438
A01	1	4237	32	0.000995649
A01	1	2913	22	0.00062219
A01	1	2127	2	2.98469e-06
A01	1	431	3	4.69224e-05
A01	1	1917	18	0.000394043
A01	1	1627	1	1.95033e-06
A01	1	4285	74	0.00331245
A01	1	1325	10	0.000813906
A01	1	1678	4	3.40952e-05
A01	1	732	2	7.24022e-06
A01	1	1032	4	7.40262e-05
A01	1	543	1	9.7514e-06
A01	1	2349	29	0.0012875
A01	1	1030	4	0.000238866
A01	1	6862	8	8.17386e-06
A01	1	3719	15	0.00032379
A01	1	1818	7	6.06687e-05
A01	1	4432	20	0.000320944
A01	1	491	3	0.000428741
A01	1	1011	1	5.02328e-05
A01	1	566	1	2.80578e-05
A01	1	4970	27	0.000726603
A01	1	2936	10	6.60904e-05
A01	1	1810	7	0.000141178
A01	1	8891	46	0.000367447
A01	1	3319	4	1.27547e-05
A01	1	689	4	0.000163479
A01	1	3272	13	0.00016102
A01	1	2050	1	3.61126e-06
A01	1	1139	4	1.30385e-05
A01	1	4053	17	0.000240543
A01	1	738	3	1.86953e-05
A01	1	4239	16	0.000102348
A01	1	2252	21	0.000281118
A01	1	1603	9	0.000236502
A01	1	680	3	1.56138e-05
A01	1	12175	41	0.000114598
A01	1	1652	7	2.763e-05
A01	1	3200	2	2.97488e-06
A01	1	3463	3	3.36064e-06
A01	1	2632	22	0.000862811
A01	1	3694	3	2.86393e-06
A01	1	7455	24	0.000102612
A01	1	3134	4	1.04692e-05
A01	1	4205	41	0.00177549
A01	1	1479	1	2.14562e-06
A01	1	1542	12	0.000647297
A01	1	1492	10	0.000437432
A01	1	1028	11	0.00108404
A01	1	1906	10	0.000221323
A01	1	2031	9	0.000153592
A01	1	5084	16	0.000453888
A01	1	1922	3	8.26262e-06
A01	1	1964	6	4.319e-06
A01	1	1167	11	0.00108838
A01	1	3844	2	6.32806e-06
A01	1	1307	5	0.000328235
A01	1	2288	15	0.00156601
A01	1	4686	21	0.000117778
A01	1	2318	1	1.09493e-05
A01	1	4305	14	0.000103437
A01	1	4878	50	0.00131768
A01	1	1501	4	2.82406e-05
A01	1	1055	14	0.00306205
A01	1	1082	2	1.566e-05
A01	1	2202	2	7.68777e-06
A01	1	1421	4	0.000233312
A01	1	1981	21	0.000927303
A01	1	5866	27	0.000123407
A01	1	2021	7	6.19221e-05
A01	1	1266	6	0.000352597
A01	1	1883	12	0.000726885
A01	1	1036	3	0.000204474
A01	1	1101	2	9.61827e-06
A01	1	1951	9	0.00015176
A01	1	740	13	0.00373223
A01	1	2521	16	0.000801159
A01	1	4716	16	0.000480295
A01	1	3793	17	0.000513968
A01	1	4060	9	4.64337e-05
A01	1	2237	16	0.000375802
A01	1	546	2	2.52597e-05
A01	1	550	1	1.92547e-06
A01	1	2244	22	0.000595439
A01	1	2232	23	0.000880561
A01	1	4285	11	1.40972e-05
A01	1	1888	6	0.000140359
A01	1	2041	9	0.000126879
A01	1	611	16	0.0027332
A01	1	5396	34	0.000724483
A01	1	1566	10	0.000363222
A01	1	12396	7	3.32762e-06
A01	1	5343	6	1.12893e-05
A01	1	1279	2	1.32438e-05
A01	1	1879	10	0.000238414
A01	1	5151	24	0.00028909
A01	1	944	3	0.000117926
A01	1	2276	7	5.58974e-05
A01	1	638	4	0.000168268
A01	1	3359	9	0.000120457
A01	1	1148	3	1.47705e-05
A01	1	1326	2	3.19358e-06
A01	1	1288	17	0.000846771
A01	1	2249	12	0.000347038
A01	1	1919	10	0.00017201
A01	1	1776	7	0.000288327
A01	1	1431	10	0.000902425
A01	1	1484	21	0.00197212
A01	1	1290	12	0.000849776
A01	1	2624	7	3.27129e-05
A01	1	2099	3	7.06054e-06
A01	1	1901	11	0.000312223
A01	1	7439	3	8.52943e-07
A01	1	6740	39	0.000472846
A01	1	9154	45	0.000674053
A01	1	1380	10	0.00129251
A01	1	2033	5	5.3155e-05
A01	1	2087	2	6.59082e-06
A01	1	248	1	1.28387e-05
A01	1	1729	5	6.1919e-05
A01	1	1309	4	0.000125442
A01	1	1892	1	5.59007e-07
A01	1	1342	11	0.000899394
A01	1	3131	2	5.06744e-06
A01	1	3194	5	4.20925e-05
A01	1	1609	8	6.86525e-05
A01	1	1201	8	8.76874e-05
A01	1	3099	30	0.001466
A01	1	203	5	0.000552759
A01	1	1986	14	0.000519612
A01	1	3009	17	0.000606167
A01	1	799	3	1.06238e-05
A01	1	2108	3	8.28441e-05
A01	1	1330	3	9.87591e-05
A01	1	6789	8	7.79431e-06
A01	1	1464	9	0.000123405
A01	1	6582	35	0.000460381
A01	1	2142	4	5.28977e-05
A01	1	2448	24	0.00146165
A01	1	1318	15	0.000660406
A01	1	1985	11	0.000256109
A01	1	847	5	0.000245203
A01	1	2548	3	1.2045e-05
A01	1	1844	15	0.000746438
A01	1	1256	6	3.72064e-05
A01	1	2193	3	2.12361e-05
A01	1	1037	4	3.27429e-05
A01	1	2132	1	4.9605e-07
A01	1	1921	12	0.000482707
A01	1	1931	3	1.4803e-05
A01	1	1489	17	0.00151543
A01	1	2089	20	0.000859224
A01	1	729	1	1.01638e-05
A01	1	1354	11	0.000305684
A01	1	2619	21	0.000919723
A01	1	1824	11	0.000750817
A01	1	2291	7	0.000155412
A01	1	1769	9	6.78574e-05
A01	1	2639	34	0.000973263
A01	1	6590	6	3.53214e-06
A01	1	2621	8	0.000325479
A01	1	3722	12	0.000166803
A01	1	2160	11	0.000353171
A01	1	5232	3	1.43507e-05
A01	1	2720	5	0.000216094
A01	1	1222	21	0.00132812
A01	1	765	3	0.000232171
A01	1	3210	6	0.000161536
A01	1	307	3	0.000288363
A01	1	1210	2	6.12541e-06
A01	1	944	3	0.000678394
A01	1	2410	16	0.000913415
A01	1	1850	9	0.000183055
A01	1	1217	13	0.00216548
A01	1	4121	3	2.82366e-06
A01	1	528	1	2.00585e-06
A01	1	2230	3	6.45461e-05
A01	1	560	1	1.89102e-06
A01	1	494	2	0.00110383
A01	1	326	1	0.000467707
A01	1	1289	23	0.00169964
A01	1	1315	1	4.02234e-06
A01	1	610	1	5.20725e-06
A01	1	542	4	0.00104595
A01	1	1397	11	0.000566967
A01	1	3716	22	0.000326271
A01	1	2424	16	0.000202647
A01	1	2652	9	0.000195964
A01	1	1043	5	0.000532169
A01	1	1128	3	3.28799e-05
A01	1	1042	8	0.000914248
A01	1	1153	1	5.50313e-05
A01	1	1568	5	0.000135188
A01	1	1362	15	0.000639529
A01	1	758	10	0.00164786
A01	1	3645	27	0.00102184
A01	1	2234	26	0.00105993
A01	1	4443	50	0.00185446
A01	1	488	1	5.85978e-05
A01	1	4837	21	0.000282323
A01	1	6601	18	4.39915e-05
A01	1	2344	6	6.73349e-05
A01	1	3139	3	1.55036e-05
A01	1	4129	17	0.000168742
A01	1	2408	1	3.07415e-06
A01	1	2444	15	0.000111803
A01	1	3258	27	0.000856595
A01	1	1367	2	6.1953e-06
A01	1	1658	6	0.000187332
A01	1	3410	2	1.86105e-06
A01	1	1255	11	0.00056273
A01	1	2640	29	0.000679843
A01	1	3490	12	4.49761e-05
A01	1	1276	2	1.65941e-05
A01	1	11319	15	1.25305e-05
A01	1	7426	14	7.51454e-05
A01	1	521	5	7.16919e-05
A01	1	2418	4	3.50315e-06
A01	1	849	1	6.23268e-06
A01	1	1574	22	0.000957694
A01	1	1147	11	0.000282381
A01	1	1194	4	1.9541e-05
A01	1	1858	19	0.000571792
A01	1	5929	23	0.000322128
A01	1	1626	5	2.54313e-05
A01	1	6747	11	7.29546e-05
A01	1	3109	3	5.44528e-06
A01	1	1625	14	0.000447063
A01	1	1349	11	0.000710209
A01	1	1534	1	1.17211e-05
A01	1	1333	2	8.88849e-05
A01	1	1947	2	1.03261e-05
A01	1	1057	3	2.1059e-05
A01	1	1943	6	8.67524e-05
A01	1	3331	23	0.000280051
A01	1	608	10	0.00178097
A01	1	3317	14	0.000102633
A01	1	852	9	0.000632858
A01	1	1887	4	4.15341e-05
A01	1	1535	7	0.00047318
A01	1	1482	3	1.21498e-05
A01	1	5892	35	0.000603647
A01	1	1151	4	1.29021e-05
A01	1	668	1	1.58483e-06
A01	1	1978	7	4.61171e-05
A01	1	691	7	0.00105584
A01	1	980	3	3.24589e-06
A01	1	1960	7	5.57385e-05
A01	1	2478	9	0.000181254
A01	1	1665	2	1.27129e-06
A01	1	349	1	1.51873e-05
A01	1	1388	3	8.39549e-06
A01	1	4686	9	2.01136e-05
A01	1	2421	23	0.00130756
A01	1	2773	25	0.000339238
A01	1	1085	14	0.00174728
A01	1	1737	3	5.48654e-06
A01	1	1157	11	0.00110302
A01	1	1616	4	3.73732e-05
A01	1	3846	11	0.000514888
A01	1	1296	8	0.00214342
A01	1	8086	71	0.000917841
A01	1	2225	18	0.00104358
A01	1	7550	7	7.9877e-06
A01	1	443	2	0.00034683
A01	1	4294	22	0.000318398
A01	1	2686	6	2.28759e-05
A01	1	1551	3	3.34502e-05
A01	1	1577	17	0.000474051
A01	1	1225	2	2.67927e-05
A01	1	5650	44	0.000710815
A01	1	2343	1	4.06215e-06
A01	1	1343	6	0.000473182
A01	1	1253	1	8.44314e-07
A01	1	2389	5	6.65098e-06
A01	1	1511	2	1.40104e-06
A01	1	1603	3	2.31225e-05
A01	1	1306	4	8.03652e-05
A01	1	10578	6	6.39916e-06
A01	1	3432	1	9.24291e-07
A01	1	2338	16	0.000916803
A01	1	1405	14	0.00059864
A01	1	2873	23	0.000401018
A01	1	802	8	0.00229791
A01	1	1279	15	0.000734358
A01	1	1498	8	5.74568e-05
A01	1	1187	1	4.45644e-06
A01	1	8731	62	0.000526749
A01	1	1318	3	2.08995e-05
A01	1	3580	18	0.000152872
A01	1	3174	2	1.33301e-06
A01	1	934	10	0.000562795
A01	1	3115	13	2.3512e-05
A01	1	1394	8	0.000142561
A01	1	611	1	5.19871e-06
A01	1	2635	10	0.000139598
A01	1	1845	2	1.26174e-05
A01	1	2444	16	0.000213452
A01	1	2805	12	0.000295182
A01	1	3321	4	1.21096e-05
A01	1	1996	1	5.29866e-07
A01	1	1348	12	0.000230758
A01	1	2074	12	0.000142415
A01	1	2362	5	1.43509e-05
A01	1	1665	5	0.000106245
A01	1	5227	49	0.00122939
A01	1	1945	6	0.000124794
A01	1	1942	2	2.72443e-06
A01	1	1408	3	2.25694e-05
A01	1	722	1	4.39836e-06
A01	1	1450	9	0.000150942
A01	1	1665	15	0.00113227
A01	1	1818	6	0.000262111
A01	1	1573	2	7.13023e-05
A01	1	1136	1	2.79403e-06
A01	1	2447	15	0.00031251
A01	1	14447	24	3.39275e-05
A01	1	3047	6	1.94646e-05
A01	1	1418	14	0.000964002
A01	1	840	4	0.000624184
A01	1	640	1	4.46375e-05
A01	1	1637	1	1.93841e-06
A01	1	1043	1	7.10112e-06
A01	1	3586	2	4.71902e-06
A01	1	1178	2	5.39322e-06
A01	1	1330	14	0.000605658
A01	1	1401	11	0.000390706
A01	1	1587	2	1.06703e-05
A01	1	1019	13	0.00235443
A01	1	881	1	1.20123e-06
A01	1	608	7	0.00129656
A01	1	2306	15	0.000467309
A01	1	1611	11	0.000269243
A01	1	3064	1	1.03534e-06
A01	1	575	3	2.95661e-05
A01	1	898	11	0.000623298
A01	1	893	5	0.000117748
A01	1	2268	6	9.81036e-05
A01	1	1640	2	3.87207e-06
A01	1	920	9	0.00088483
A01	1	884	2	2.39701e-06
A01	1	859	3	6.42013e-05
A01	1	1594	9	4.80131e-05
A01	1	1276	3	0.000259575
A01	1	1172	3	2.53182e-05
A01	1	2584	8	0.000152126
A01	1	2658	15	0.000177839
A01	1	1226	3	3.97518e-05
A01	1	2639	4	3.73045e-05
A01	1	3353	3	1.57773e-06
A01	1	3199	39	0.00145571
A01	1	1152	10	0.00101656
A01	1	631	7	0.00220642
A01	1	2701	17	0.00024805
A01	1	3522	31	0.000733695
A01	1	3409	19	0.000364659
A01	1	1405	2	5.27406e-06
A01	1	1143	2	2.13066e-05
A01	1	2288	4	1.11074e-05
A01	1	1184	2	1.78863e-06
A01	1	1254	6	3.72647e-05
A01	1	1017	4	2.81726e-05
A01	1	4380	8	4.35046e-05
A01	1	2861	5	1.07334e-05
A01	1	3028	12	6.72791e-05
A01	1	1781	9	0.000181741
A01	1	1457	11	0.000918557
A01	1	320	2	0.000338069
A01	1	2273	27	0.000323794
A01	1	1133	15	0.00205893
A01	1	719	4	0.000683859
A01	1	862	5	0.000379123
A01	1	674	4	0.000683196
A01	1	2146	18	0.000217877
A01	1	914	2	1.62261e-05
A01	1	2394	1	3.09214e-06
A01	1	1075	8	0.000222738
A01	1	4486	7	6.39477e-05
A01	1	1479	11	0.000885534
A01	1	3394	5	2.58877e-05
A01	1	2222	9	7.30669e-05
A01	1	5950	11	1.12131e-05
A01	1	4234	4	7.74682e-06
A01	1	2094	10	0.000268541
A01	1	2466	10	0.000300088
A01	1	2811	10	0.00012375
A01	1	420	2	2.52871e-05
A01	1	555	6	0.00101076
A01	1	8062	53	0.000544788
A01	1	500	1	2.1184e-06
A01	1	1545	14	0.000221482
A01	1	2964	20	0.000446994
A01	1	1741	3	2.31108e-05
A01	1	12181	32	0.000291174
A01	1	1484	25	0.00237117
A01	1	1612	23	0.000732735
A01	1	949	11	0.00137331
A01	1	895	6	0.00049499
A01	1	2606	2	1.17716e-05
A01	1	1295	4	0.000122791
A01	1	1728	4	1.16496e-05
A01	1	503	1	6.31715e-06
A01	1	1651	2	2.37153e-05
A01	1	871	7	0.000425125
A01	1	3081	39	0.00141087
A01	1	3981	31	0.000580872
A01	1	980	1	4.74952e-05
A01	1	1607	2	2.37045e-05
A01	1	964	2	6.48236e-05
A01	1	2315	6	1.55644e-05
A01	1	2555	10	9.33529e-05
A01	1	2695	21	0.000412299
A01	1	2010	12	0.000251117
A01	1	3134	7	3.17742e-05
A01	1	2376	15	0.000306236
A01	1	3989	1	2.38558e-06
A01	1	1419	11	0.000280405
A01	1	2120	3	7.98914e-06
A01	1	1041	4	0.000128403
A01	1	2400	17	0.000270241
A01	1	5803	48	0.00071598
A01	1	5437	31	0.000268513
A01	1	3541	59	0.00152775
A01	1	716	9	0.000553256
A01	1	3689	35	0.00121741
A01	1	1321	8	0.000115086
A01	1	1250	7	5.52673e-05
A01	1	2002	30	0.00246041
A01	1	1514	26	0.00298559
A01	1	1952	20	0.000614415
A01	1	2459	13	0.000251227
A01	1	2504	14	0.000351072
A01	1	1068	2	0.000140682
A01	1	9522	4	4.77555e-06
A01	1	1106	1	8.6096e-06
